run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,configuration,ivns_time,experiment_group
ivns_F-n135-k7_2,ivns,F-n135-k7,2,2,1,7644,7644,0,False,False,,,,,0,raarbb,6,14,4,4,1,3,0,1,0,2,duplicated-string,0.146003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,3,1,7644,7644,0,False,False,,,,,0,rarabb,6,14,3,3,1,2,0,1,0,3,Complejidad excesiva: 17 > 14.,0.226004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,4,1,7644,7644,0,False,False,,,,,0,raac,4,11,2,2,1,1,0,1,0,4,Complejidad excesiva: 17 > 14.,0.293005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,5,1,7644,7644,0,False,False,,,,,0,rarb,4,10,2,2,1,1,0,1,0,5,duplicated-string,0.359006,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,6,1,7644,7644,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,6,,0.429007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,7,1,7644,7644,0,False,False,,,,,0,rfg,3,9,2,2,1,1,0,1,0,7,duplicated-string,0.496008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,8,1,7644,7644,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,8,duplicated-string,0.568009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,9,1,7644,7644,0,False,False,,,,,0,rarac,5,14,12,12,1,11,0,1,0,9,Complejidad excesiva: 17 > 14.,0.639012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_2,ivns,F-n135-k7,2,10,1,7644,7644,0,False,False,,,,,0,raabrb,6,14,4,4,1,3,0,1,0,10,duplicated-string,0.720013,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,1,1,7437,7437,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,1,Complejidad excesiva: 21 > 14.,0.069001,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,2,1,7437,7437,0,False,False,,,,,0,raac,4,11,2,2,1,1,0,1,0,2,Complejidad excesiva: 17 > 14.,0.137003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,3,1,7437,7437,0,False,False,,,,,0,rfg,3,9,3,3,1,2,0,1,0,3,Complejidad excesiva: 15 > 14.,0.203004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,4,1,7437,7437,0,False,False,,,,,0,rarb,4,10,2,2,1,1,0,1,0,4,Complejidad excesiva: 22 > 14.,0.275005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,5,1,7437,7437,0,False,False,,,,,0,rarac,5,14,1,1,1,0,0,1,0,5,,0.347006,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,6,1,7437,7437,0,False,False,,,,,0,rfabg,5,13,8,8,1,7,0,1,0,6,duplicated-string,0.452008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,7,1,7437,7437,0,False,False,,,,,0,rab,3,7,8,8,1,7,0,1,0,7,Longitud excesiva: 13 > 10.,0.51901,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,8,1,7437,7437,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,8,,0.591011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,9,1,7437,7437,0,False,False,,,,,0,raabb,5,11,6,6,1,5,0,1,0,9,duplicated-string,0.670011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_3,ivns,F-n135-k7,3,10,2,7437,7437,0,False,False,,,,,0,,0,0,50,50,0,50,0,0,0,9,duplicated-string,0.672011,none_valid,duplicated-string,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,1,1,7119,7119,0,False,False,,,,,0,rab,3,7,1,1,1,0,0,1,0,1,,0.065001,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,2,1,7119,7119,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,2,,0.132002,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,3,1,7119,7119,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,3,,0.213003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,4,1,7119,7119,0,False,False,,,,,0,rarac,5,14,3,3,1,2,0,1,0,4,duplicated-string,0.282006,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,5,1,7119,7119,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,5,,0.350007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,6,1,7119,7119,0,False,False,,,,,0,raac,4,11,3,3,1,2,0,1,0,6,duplicated-string,0.417008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,7,1,7119,7119,0,False,False,,,,,0,rarb,4,10,3,3,1,2,0,1,0,7,duplicated-string,0.483009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,8,1,7119,7119,0,False,False,,,,,0,raarbb,6,14,19,19,1,18,0,1,0,8,Complejidad excesiva: 23 > 14.,0.564011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,9,1,7119,7119,0,False,False,,,,,0,rfabg,5,13,7,7,1,6,0,1,0,9,duplicated-string,0.661013,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_4,ivns,F-n135-k7,4,10,2,7119,7119,0,False,False,,,,,0,,0,0,50,50,0,50,0,0,0,9,duplicated-string,0.663013,none_valid,duplicated-string,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,1,1,7102,7102,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,1,,0.073001,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,2,1,7102,7102,0,False,False,,,,,0,raac,4,11,1,1,1,0,0,1,0,2,,0.141002,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,3,1,7102,7102,0,False,False,,,,,0,rab,3,7,2,2,1,1,0,1,0,3,Complejidad excesiva: 16 > 14.,0.209004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,4,1,7102,7102,0,False,False,,,,,0,rfabg,5,13,1,1,1,0,0,1,0,4,,0.307004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,5,1,7102,7102,0,False,False,,,,,0,rarac,5,14,5,5,1,4,0,1,0,5,duplicated-string,0.376006,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,6,1,7102,7102,0,False,False,,,,,0,rfg,3,9,8,8,1,7,0,1,0,6,Complejidad excesiva: 17 > 14.,0.443007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,7,1,7102,7102,0,False,False,,,,,0,rarb,4,10,19,19,1,18,0,1,0,7,Complejidad excesiva: 15 > 14.,0.509008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,8,1,7102,7102,0,False,False,,,,,0,rfrg,4,12,23,23,1,22,0,1,0,8,duplicated-string,0.57901,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,9,1,7102,7102,0,False,False,,,,,0,raarbb,6,14,12,12,1,11,0,1,0,9,Complejidad excesiva: 20 > 14.,0.660012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_5,ivns,F-n135-k7,5,10,2,7102,7102,0,False,False,,,,,0,,0,0,50,50,0,50,0,0,0,9,duplicated-string,0.662012,none_valid,duplicated-string,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-best/trace-f-n135-k7-baseline-best-time-0.05.csv,baseline,best,baseline-best,baseline-best-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,1,1,6934,6934,0,False,False,,,,,0,rarac,5,14,3,3,1,2,0,1,0,1,Complejidad excesiva: 23 > 14.,0.073001,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,2,1,6934,6934,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,2,,0.146003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,3,1,6934,6934,0,False,False,,,,,0,rfg,3,9,7,7,1,6,0,1,0,3,Complejidad excesiva: 28 > 14.,0.212004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,4,1,6934,6934,0,False,False,,,,,0,raac,4,11,1,1,1,0,0,1,0,4,,0.280005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,5,1,6934,6934,0,False,False,,,,,0,rab,3,7,5,5,1,4,0,1,0,5,duplicated-string,0.344007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,6,1,6934,6934,0,False,False,,,,,0,rarb,4,10,12,12,1,11,0,1,0,6,duplicated-string,0.415008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
ivns_F-n135-k7_1,ivns,F-n135-k7,1,7,1,6934,6934,0,False,False,,,,,0,rffe,4,14,15,15,1,14,0,1,0,7,Complejidad excesiva: 17 > 14.,0.493009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-piloto-time-0.05/baseline-first/trace-f-n135-k7-baseline-first-time-0.05.csv,baseline,first,baseline-first,baseline-first-t0.05,0.05,f_pilot
